5 conf modelling,,,,,,,,,,,1 conf modelling,,,,,,,,,,,,,,
match_index,Pinnacle_Odds,correct_prediction,confidence,Confidence_Player1_Wins,Confidence_Player2_Wins,date,Player1,Player2,,,correct_prediction_1confmodel,confidence,Confidence_Player1_Wins,Confidence_Player2_Wins,,,,,,,,,,,
47950,1.69,1,0.743602111,0.440001249,0.378859431,03/06/2018,Thiem D.,Nishikori K.,,,1,0.544876958,0.322412401,0.200950265,,,,,,,,,,,
47951,1.25,1,0.841949061,0.673559248,0.30794644,03/06/2018,Djokovic N.,Verdasco F.,,,1,0.931641757,0.745313406,0.264945656,,,,,,,,,,,
47952,5.7,0,0.86835471,0.206549776,0.735893822,03/06/2018,Cecchinato M.,Goffin D.,,,0,1.021362553,0.155488431,0.865561485,,,,,,,,,,,
47953,1.41,1,1.041859648,0.738907552,0.212638211,04/06/2018,Del Potro J.M.,Isner J.,,,1,1.150358444,0.815857053,0.356634945,,,,,,,,,,,
47954,1.43,1,1.262924367,0.883163893,0.096603335,04/06/2018,Cilic M.,Fognini F.,,,1,1.362109244,0.952523947,0.108143643,,,,,,,,,,,
47955,1.79,0,1.526419463,0.325323865,0.703419107,04/06/2018,Schwartzman D.,Anderson K.,,,0,1.814833764,0.308290541,0.836328924,,,,,,,,,,,
47956,1.01,1,0.966305387,0.956738007,0.055431818,04/06/2018,Nadal R.,Marterer M.,,,1,0.974809024,0.965157449,0.055224486,,,,,,,,,,,
47957,1.63,0,1.539224705,0.316743203,0.6257011,05/06/2018,Thiem D.,Zverev A.,,,0,1.724952167,0.490561515,0.701200068,,,,,,,,,,,
47958,10.36,0,1.034889991,0.037509015,0.958231473,05/06/2018,Cecchinato M.,Djokovic N.,,,0,1.015567696,0.038056783,0.940340459,,,,,,,,,,,
47959,1.54,1,1.342706501,0.871887338,0.226949459,07/06/2018,Del Potro J.M.,Cilic M.,,,1,1.388877065,0.901868224,0.324884951,,,,,,,,,,,
47960,1.05,1,1.006320212,0.958400202,0.047987553,07/06/2018,Nadal R.,Schwartzman D.,,,1,1.000176367,0.952548921,0.035186734,,,,,,,,,,,
47961,1.14,1,1.016914717,0.892030454,0.062654866,08/06/2018,Thiem D.,Cecchinato M.,,,1,0.925579408,0.811911762,0.082134217,,,,,,,,,,,
47962,1.14,1,0.919818518,0.806858349,0.30751985,08/06/2018,Nadal R.,Del Potro J.M.,,,1,0.968081217,0.84919405,0.240000263,,,,,,,,,,,
47963,1.24,1,1.111796944,0.896610439,0.148627004,10/06/2018,Nadal R.,Thiem D.,,,1,1.166639686,0.940838456,0.089776643,,,,,,,,,,,
47964,1.44,0,1.796993107,0.449779322,0.598997702,11/06/2018,Mayer F.,Maden Y.,,,0,1.398374945,0.441618085,0.466124982,,,,,,,,,,,
47965,1.54,1,0.787417999,0.511310389,0.360324482,11/06/2018,Zverev M.,Youzhny M.,,,0,1.323039552,0.35975644,0.504976928,,,,,,,,,,,
47966,6.83,0,0.918771403,0.111261344,0.813072038,11/06/2018,Molleker R.,Struff J.L.,,,0,0.810050853,0.117399193,0.716859162,,,,,,,,,,,
47967,3.05,0,1.152310548,0.207989289,0.805811572,11/06/2018,Pella G.,Millman J.,,,0,1.087459106,0.129666999,0.760460913,,,,,,,,,,,
47968,2.14,1,1.295163572,0.605216622,0.46266304,11/06/2018,Haase R.,Karlovic I.,,,1,1.088913188,0.508837938,0.423662752,,,,,,,,,,,
47969,2.67,0,0.945919564,0.441979605,0.618248081,11/06/2018,Copil M.,Bedene A.,,,0,0.832071174,0.300798386,0.543837368,,,,,,,,,,,
47970,1.4,1,1.216078551,0.868627536,0.129597451,11/06/2018,Medvedev D.,Bhambri Y.,,,1,1.240009272,0.885720909,0.118859164,,,,,,,,,,,
47971,1.38,1,1.043491633,0.756153357,0.145024645,11/06/2018,Sugita Y.,Basilashvili N.,,,1,0.889229969,0.644369543,0.117733411,,,,,,,,,,,
47972,1.83,0,1.236578013,0.431995973,0.597380683,12/06/2018,Donskoy E.,Skugor F.,,,0,1.143197039,0.527724326,0.552269101,,,,,,,,,,,
47973,1.13,1,1.017942595,0.900834155,0.185115598,12/06/2018,Simon G.,Viola M.,,,1,1.046228454,0.925865889,0.126917914,,,,,,,,,,,
47974,4.1,0,0.863085725,0.199455413,0.679595059,12/06/2018,Istomin D.,Kohlschreiber P.,,,0,0.595917667,0.133262157,0.469226509,,,,,,,,,,,
47975,1.87,1,1.456530278,0.778893197,0.353798547,12/06/2018,Fucsovics M.,Kudla D.,,,1,1.645281102,0.879829466,0.484857231,,,,,,,,,,,
47976,2.73,0,1.133182331,0.23242358,0.750451875,12/06/2018,Bolt A.,Pospisil V.,,,0,1.208992121,0.24176234,0.800657034,,,,,,,,,,,
47977,2.94,1,2.347028578,0.79830904,0.484155554,12/06/2018,Mcdonald M.,Seppi A.,,,1,2.482393674,0.84435159,0.532273352,,,,,,,,,,,
47978,1.83,1,1.497118963,0.818097794,0.280980265,12/06/2018,Jaziri M.,Purcell M.,,,1,1.698268202,0.928015411,0.172705695,,,,,,,,,,,
47979,,1,,0.788963497,0.201496169,12/06/2018,Tsitsipas S.,Smith J.P.,,,1,,0.811401963,0.243346691,,,,,,,,,,,
47980,1.33,1,1.042930081,0.784157956,0.256915143,12/06/2018,Ebden M.,Smyczek T.,,,1,1.180085792,0.88728255,0.13323544,,,,,,,,,,,
47981,,1,,0.738972235,0.271267343,12/06/2018,Tomic B.,King K.,,,1,,0.750415087,0.273551732,,,,,,,,,,,
47982,1.42,1,0.867364647,0.610820174,0.313025312,12/06/2018,Chardy J.,Garcia-Lopez G.,,,1,0.815406791,0.574230134,0.301757902,,,,,,,,,,,
47983,1.81,1,1.431873957,0.791090584,0.33775467,13/06/2018,Paire B.,Fritz T.,,,1,1.504381707,0.831150115,0.199755132,,,,,,,,,,,
47984,1.32,1,1.135058619,0.859892893,0.181432641,13/06/2018,Lopez F.,Troicki V.,,,1,1.229898591,0.931741357,0.14963457,,,,,,,,,,,
47985,1.25,0,2.833243656,0.516955217,0.649826527,13/06/2018,Marterer M.,Galovic V.,,,0,2.843115835,0.63507539,0.652090788,,,,,,,,,,,
47986,1.16,1,1.001541684,0.863398004,0.196105823,13/06/2018,Raonic M.,Basic M.,,,1,1.030000017,0.887931049,0.199758768,,,,,,,,,,,
47987,5.95,0,0.932413212,0.196675597,0.803804493,13/06/2018,Gunneswaran P.,Shapovalov D.,,,0,1.00153264,0.160507411,0.863390207,,,,,,,,,,,
47988,1.16,1,1.028577847,0.886705041,0.098604304,13/06/2018,Federer R.,Zverev M.,,,1,1.067395759,0.920168757,0.098209314,,,,,,,,,,,
47989,1.28,1,0.952594772,0.744214666,0.341340706,13/06/2018,Pouille L.,Molleker R.,,,1,1.081812668,0.845166147,0.425461352,,,,,,,,,,,
47990,2.66,0,1.136909304,0.318301907,0.738252795,13/06/2018,Verdasco F.,Medvedev D.,,,0,1.206503465,0.082641587,0.783443809,,,,,,,,,,,
47991,2.37,1,1.556942581,0.656937798,0.463473191,13/06/2018,Ebden M.,Muller G.,,,0,1.004929413,0.496857852,0.605379164,,,,,,,,,,,
47992,2.1,1,1.42166968,0.676985562,0.512660727,13/06/2018,Tomic B.,Haase R.,,,1,1.492819047,0.710866213,0.421229005,,,,,,,,,,,
47993,2.07,0,1.254703291,0.312577215,0.678217995,13/06/2018,Copil M.,Sugita Y.,,,0,1.287774739,0.347602397,0.696094453,,,,,,,,,,,
47994,1.71,1,0.876584009,0.512622227,0.375407944,13/06/2018,Istomin D.,Mayer F.,,,0,1.451739601,0.436011851,0.639532864,,,,,,,,,,,
47995,1.38,1,1.079305663,0.782105553,0.287696221,14/06/2018,Pella G.,Gunneswaran P.,,,1,1.065136535,0.771838069,0.242840126,,,,,,,,,,,
47996,1.42,1,1.213502496,0.854579222,0.141030848,14/06/2018,Kyrgios N.,Marterer M.,,,1,1.215932283,0.85629034,0.153635368,,,,,,,,,,,
47997,1.6,1,1.186834407,0.741771504,0.585789286,14/06/2018,Berdych T.,Paire B.,,,1,1.212537956,0.757836223,0.681528747,,,,,,,,,,,
47998,1.53,0,1.522203652,0.400828086,0.561698765,14/06/2018,Lopez F.,Simon G.,,,0,1.281423405,0.469658613,0.472849965,,,,,,,,,,,
47999,1.34,1,0.96770749,0.722169769,0.265003866,14/06/2018,Raonic M.,Fucsovics M.,,,1,0.942000524,0.702985466,0.115485817,,,,,,,,,,,
48000,1.8,0,0.852514478,0.236113533,0.400241539,14/06/2018,Chardy J.,Mannarino A.,,,0,0.908112735,0.220087647,0.426344007,,,,,,,,,,,
48001,1.22,1,1.034947413,0.848317552,0.155418652,14/06/2018,Gasquet R.,Donskoy E.,,,1,0.984497292,0.806964993,0.148378447,,,,,,,,,,,
48002,1.52,1,0.86794974,0.571019566,0.191941051,14/06/2018,Tsitsipas S.,Jaziri M.,,,1,1.229708562,0.809018791,0.227628425,,,,,,,,,,,
48003,1.78,1,1.02159449,0.573929489,0.380685568,14/06/2018,Mcdonald M.,Bolt A.,,,1,1.007812691,0.566186905,0.27304098,,,,,,,,,,,
48004,1.69,1,0.91443459,0.541085556,0.291552354,15/06/2018,Kyrgios N.,Lopez F.,,,0,1.630707355,0.526492357,0.699874401,,,,,,,,,,,
48005,1.09,1,0.984798585,0.903484941,0.099331421,15/06/2018,Federer R.,Pella G.,,,1,0.934530657,0.857367575,0.087436698,,,,,,,,,,,
48006,1.47,1,0.956463308,0.650655311,0.285363507,15/06/2018,Raonic M.,Berdych T.,,,1,1.155370427,0.785966277,0.355619937,,,,,,,,,,,
48007,1.47,1,0.911545542,0.620099008,0.346200675,15/06/2018,Pouille L.,Istomin D.,,,1,0.930440192,0.632952511,0.43794477,,,,,,,,,,,
48008,1.61,1,1.059392207,0.658007582,0.444406291,15/06/2018,Ebden M.,Copil M.,,,0,1.324866972,0.389993846,0.525740862,,,,,,,,,,,
48009,1.82,1,1.239820022,0.681219792,0.326372036,15/06/2018,Tomic B.,Verdasco F.,,,1,1.278416109,0.702426434,0.225603923,,,,,,,,,,,
48010,1.43,1,1.044132905,0.730162871,0.204583143,15/06/2018,Gasquet R.,Tsitsipas S.,,,1,0.894616922,0.625606239,0.25155583,,,,,,,,,,,
48011,1.41,1,1.20387553,0.853812432,0.167757893,15/06/2018,Chardy J.,Mcdonald M.,,,1,1.190398248,0.844254076,0.144575641,,,,,,,,,,,
48012,1.3,1,0.665676136,0.512058566,0.361972113,16/06/2018,Raonic M.,Pouille L.,,,1,0.859305131,0.661003947,0.385466307,,,,,,,,,,,
48013,1.51,0,1.19339316,0.35162438,0.423189064,16/06/2018,Gasquet R.,Tomic B.,,,0,1.111294711,0.237194359,0.394076139,,,,,,,,,,,
48014,1.81,0,1.372830579,0.270502415,0.641509616,16/06/2018,Chardy J.,Ebden M.,,,0,1.070497078,0.313415498,0.500232279,,,,,,,,,,,
48015,1.38,1,1.05097884,0.76157887,0.280491543,16/06/2018,Federer R.,Kyrgios N.,,,1,1.13910916,0.82544142,0.217465267,,,,,,,,,,,
48016,1.38,1,1.136955854,0.823881054,0.115908018,17/06/2018,Federer R.,Raonic M.,,,1,1.14332404,0.828495681,0.195661426,,,,,,,,,,,
48017,1.41,1,0.931537548,0.660664928,0.333908117,17/06/2018,Gasquet R.,Chardy J.,,,1,0.671094882,0.475953817,0.334062696,,,,,,,,,,,
48018,1.65,1,1.220260363,0.739551735,0.274699003,18/06/2018,Wawrinka S.,Norrie C.,,,1,1.04477241,0.6331954,0.066981286,,,,,,,,,,,
48019,2.07,0,1.26687449,0.335789796,0.692281142,18/06/2018,Muller G.,Shapovalov D.,,,0,1.148406039,0.346653938,0.627544284,,,,,,,,,,,
48020,1.67,1,1.27535385,0.76368494,0.154280455,18/06/2018,Medvedev D.,Sock J.,,,1,1.04795864,0.627520144,0.101547092,,,,,,,,,,,
48021,1.83,1,1.35842346,0.742307901,0.225159478,18/06/2018,Tiafoe F.,Donaldson J.,,,1,1.210247288,0.661337316,0.176258028,,,,,,,,,,,
48022,1.31,1,1.142145537,0.871866822,0.138403466,18/06/2018,Thiem D.,Youzhny M.,,,1,1.060584583,0.809606552,0.14115946,,,,,,,,,,,
48023,1.1,1,0.903183639,0.821076035,0.212637079,18/06/2018,Querrey S.,Clarke J.,,,1,0.877500147,0.797727406,0.236797065,,,,,,,,,,,
48024,1.23,1,1.134873976,0.922661769,0.099183054,18/06/2018,Cilic M.,Verdasco F.,,,1,1.13298323,0.921124578,0.15543367,,,,,,,,,,,
48025,1.49,1,0.918722309,0.616592154,0.433069341,18/06/2018,Haase R.,Sousa J.,,,1,0.830077754,0.557099164,0.54908365,,,,,,,,,,,
48026,1.45,1,1.212272272,0.836049843,0.145506777,18/06/2018,Bautista Agut R.,Struff J.L.,,,1,1.113311517,0.767801046,0.09217421,,,,,,,,,,,
48027,1.19,1,0.916934527,0.770533216,0.171288566,18/06/2018,Nishikori K.,Bachinger M.,,,1,0.928971325,0.780648172,0.255442023,,,,,,,,,,,
48028,1.59,1,1.139286531,0.716532409,0.274388281,18/06/2018,Kudla D.,Lacko L.,,,1,1.086544265,0.683361173,0.330564022,,,,,,,,,,,
48029,2.3,0,1.047415895,0.275661403,0.623461843,18/06/2018,Sugita Y.,Marterer M.,,,0,0.914447665,0.379844874,0.544314086,,,,,,,,,,,
48030,1.47,0,1.777492064,0.335541975,0.623681426,19/06/2018,Kohlschreiber P.,Fucsovics M.,,,0,1.934244123,0.383071065,0.678682148,,,,,,,,,,,
48031,1.16,1,1.043552144,0.899613917,0.135574163,19/06/2018,Dimitrov G.,Dzumhur D.,,,1,1.082687759,0.933351517,0.147824138,,,,,,,,,,,
48032,1.11,1,0.883603115,0.796038842,0.231365362,19/06/2018,Raonic M.,Bhambri Y.,,,1,0.941796244,0.848465085,0.288119793,,,,,,,,,,,
48033,4.41,0,0.964148387,0.412518013,0.77131871,19/06/2018,Mayer L.,Anderson K.,,,0,1.036318317,0.405579776,0.829054654,,,,,,,,,,,
48034,3.34,0,0.899220781,0.302457367,0.656365534,19/06/2018,Benneteau J.,Berdych T.,,,0,1.046455601,0.141151533,0.763836205,,,,,,,,,,,
48035,1.17,1,1.044043119,0.892344546,0.162589335,19/06/2018,Djokovic N.,Millman J.,,,1,1.098764884,0.939115286,0.144669682,,,,,,,,,,,
48036,1.38,1,1.183431998,0.857559419,0.137440974,19/06/2018,Chardy J.,Smyczek T.,,,1,1.211512617,0.877907693,0.037506312,,,,,,,,,,,
48037,1.3,0,2.165423748,0.387147926,0.566864856,19/06/2018,Kyrgios N.,Murray A.,,,1,0.68539415,0.527226269,0.482967257,,,,,,,,,,,
48038,2.14,0,1.126484867,0.455102623,0.632856667,19/06/2018,Lopez F.,Goffin D.,,,0,1.202946538,0.310171008,0.675812662,,,,,,,,,,,
48039,1.38,1,1.089276115,0.789330518,0.18880254,19/06/2018,Edmund K.,Harrison R.,,,1,1.208979263,0.87607193,0.299955815,,,,,,,,,,,
48040,3.78,0,1.04399214,0.285349008,0.796940565,19/06/2018,Coric B.,Zverev A.,,,0,1.158195466,0.142793775,0.884118676,,,,,,,,,,,
48041,1.63,0,1.308476639,0.445037822,0.540692826,19/06/2018,Seppi A.,Berrettini M.,,,0,1.494363288,0.453766167,0.617505491,,,,,,,,,,,
48042,1.06,1,1.02104076,0.963246,0.038392834,19/06/2018,Federer R.,Bedene A.,,,1,1.044378138,0.985262394,0.017905116,,,,,,,,,,,
48043,1.44,1,1.107339546,0.768985796,0.165532501,19/06/2018,Ebden M.,Jaziri M.,,,1,1.055328999,0.73286736,0.095940687,,,,,,,,,,,
48044,4.25,0,1.176780989,0.164358637,0.933953166,19/06/2018,Mayer F.,Gasquet R.,,,0,1.186617004,0.220063135,0.941759527,,,,,,,,,,,
48045,2.14,1,1.595300926,0.745467722,0.344800425,19/06/2018,Khachanov K.,Zverev M.,,,1,1.612717141,0.753606141,0.323237747,,,,,,,,,,,
48046,2.1,0,1.240009716,0.363793761,0.685088241,19/06/2018,Paire B.,Johnson S.,,,0,1.399146833,0.495153666,0.7730093,,,,,,,,,,,
48047,1.93,1,1.597509467,0.827725112,0.202095362,19/06/2018,Mannarino A.,Evans D.,,,1,1.711466925,0.886770427,0.214681029,,,,,,,,,,,
48048,2.46,0,0.675682288,0.275085042,0.41967844,19/06/2018,Tsitsipas S.,Pouille L.,,,0,0.757702481,0.33319357,0.470622659,,,,,,,,,,,
48049,,0,,0.133927733,0.711329532,20/06/2018,Lopez F.,Raonic M.,,,0,,0.150063649,0.875069857,,,,,,,,,,,
48050,2.02,0,1.006601838,0.329540619,0.535426509,20/06/2018,Tiafoe F.,Mayer L.,,,0,1.235627511,0.437900335,0.657248676,,,,,,,,,,,
48051,2.02,1,1.405136387,0.695612073,0.260897857,20/06/2018,Chardy J.,Medvedev D.,,,1,1.542686177,0.763706028,0.356584698,,,,,,,,,,,
48052,1.56,1,1.088374169,0.69767575,0.453213952,20/06/2018,Querrey S.,Wawrinka S.,,,0,1.432499886,0.484994024,0.550961494,,,,,,,,,,,
48053,1.24,1,1.032751757,0.83286432,0.128605413,20/06/2018,Cilic M.,Muller G.,,,1,1.177101464,0.949275374,0.16003567,,,,,,,,,,,
48054,1.4,1,1.121626456,0.801161754,0.217873809,20/06/2018,Bautista Agut R.,Haase R.,,,1,1.084374869,0.774553478,0.298577785,,,,,,,,,,,
48055,4.3,0,0.894465491,0.461479902,0.709893246,20/06/2018,Sugita Y.,Thiem D.,,,1,3.454132688,0.803286672,0.711325049,,,,,,,,,,,
48056,1.6,0,1.44042303,0.452428321,0.578483144,20/06/2018,Basilashvili N.,Molleker R.,,,1,0.991272163,0.619545102,0.206453428,,,,,,,,,,,
48057,2.66,0,1.057322391,0.22921091,0.686572981,20/06/2018,Kudla D.,Tsitsipas S.,,,0,1.231873714,0.321315765,0.799917996,,,,,,,,,,,
48058,2.37,1,1.641015552,0.692411625,0.317058006,20/06/2018,Khachanov K.,Nishikori K.,,,1,1.837092365,0.775144458,0.453361809,,,,,,,,,,,
48059,2.11,0,1.2682605,0.308805972,0.700696409,21/06/2018,Mannarino A.,Benneteau J.,,,1,0.920524478,0.436267525,0.353379339,,,,,,,,,,,
48060,1.38,1,1.281551556,0.928660548,0.139659929,21/06/2018,Djokovic N.,Dimitrov G.,,,1,1.309974107,0.949256599,0.098305896,,,,,,,,,,,
48061,1.58,0,1.658043467,0.462593734,0.647673229,21/06/2018,Kyrgios N.,Edmund K.,,,1,0.833153306,0.527312219,0.396639556,,,,,,,,,,,
48062,2.1,1,1.541352217,0.733977246,0.408357579,21/06/2018,Seppi A.,Mayer F.,,,1,1.469182116,0.699610531,0.435620844,,,,,,,,,,,
48063,1.05,1,0.994685708,0.947319722,0.051133857,21/06/2018,Federer R.,Paire B.,,,1,1.02392545,0.975167096,0.015546347,,,,,,,,,,,
48064,1.21,1,1.089604754,0.900499797,0.166270548,21/06/2018,Coric B.,Basilashvili N.,,,1,1.121631182,0.926967919,0.170071423,,,,,,,,,,,
48065,2.83,1,1.524702238,0.538764042,0.476578093,21/06/2018,Ebden M.,Kohlschreiber P.,,,1,1.538961412,0.543802619,0.534191012,,,,,,,,,,,
48066,1.38,1,0.794806101,0.57594645,0.453574568,22/06/2018,Cilic M.,Querrey S.,,,1,0.928151522,0.672573566,0.37414059,,,,,,,,,,,
48067,1.52,1,1.345440725,0.885158372,0.18851184,22/06/2018,Chardy J.,Tiafoe F.,,,1,1.429824944,0.940674305,0.142837524,,,,,,,,,,,
48068,1.1,1,0.992637645,0.902397859,0.125286306,22/06/2018,Djokovic N.,Mannarino A.,,,1,1.030701745,0.937001586,0.084858336,,,,,,,,,,,
48069,2.17,0,1.03562398,0.373694986,0.578560883,22/06/2018,Kudla D.,Sugita Y.,,,0,0.687001893,0.329834193,0.38379994,,,,,,,,,,,
48070,1.08,1,0.931189117,0.862212145,0.113417475,22/06/2018,Federer R.,Ebden M.,,,1,0.985362718,0.912372887,0.108966157,,,,,,,,,,,
48071,2.06,1,1.18554198,0.575505815,0.382127091,22/06/2018,Bautista Agut R.,Khachanov K.,,,0,0.939813541,0.368659586,0.502574086,,,,,,,,,,,
48072,1.46,1,1.026641595,0.703179175,0.280929086,22/06/2018,Coric B.,Seppi A.,,,1,1.272741507,0.871740758,0.153946191,,,,,,,,,,,
48073,1.5,1,1.378907704,0.919271803,0.184959158,22/06/2018,Kyrgios N.,Lopez F.,,,1,1.44750452,0.965003014,0.154440552,,,,,,,,,,,
48074,1.14,1,1.053346398,0.923988068,0.089784605,23/06/2018,Djokovic N.,Chardy J.,,,1,0.974840541,0.855123281,0.103140332,,,,,,,,,,,
48075,1.78,1,1.128179092,0.633808479,0.411809947,23/06/2018,Coric B.,Bautista Agut R.,,,1,1.051837549,0.590919971,0.403734028,,,,,,,,,,,
48076,1.76,0,1.626167338,0.352128476,0.73250781,23/06/2018,Cilic M.,Kyrgios N.,,,0,1.831290243,0.274459869,0.824905515,,,,,,,,,,,
48077,1.07,1,0.904869562,0.845672488,0.152289265,23/06/2018,Federer R.,Kudla D.,,,1,0.871741253,0.814711452,0.304443061,,,,,,,,,,,
48078,5.77,0,1.123256143,0.058606928,0.951911986,24/06/2018,Coric B.,Federer R.,,,0,1.071372963,0.059123363,0.907943189,,,,,,,,,,,
48079,2.23,0,1.078263659,0.371318303,0.616150662,24/06/2018,Cilic M.,Djokovic N.,,,1,0.941236828,0.422079295,0.299682111,,,,,,,,,,,
48080,1.37,1,0.940490544,0.686489448,0.353202034,24/06/2018,Basilashvili N.,Carballes Baena R.,,,0,1.611129301,0.455703586,0.482374042,,,,,,,,,,,
48081,1.9,0,1.004523902,0.435538389,0.50478588,24/06/2018,Sousa J.,Mayer F.,,,0,1.089262537,0.460486948,0.547368109,,,,,,,,,,,
48082,2.8,0,1.077409134,0.215380427,0.723093379,25/06/2018,Millman J.,Muller G.,,,0,1.138862135,0.261216134,0.764337003,,,,,,,,,,,
48083,4.46,0,0.819633823,0.247429007,0.660995018,25/06/2018,Clarke J.,Harrison R.,,,0,0.850138066,0.145686924,0.685595214,,,,,,,,,,,
48084,2.02,1,1.479191642,0.73227309,0.347615588,25/06/2018,Ferrer D.,Berrettini M.,,,1,1.516050743,0.75052017,0.174409419,,,,,,,,,,,
48085,1.52,1,0.862745166,0.567595504,0.358215183,25/06/2018,Murray A.,Wawrinka S.,,,1,1.073705497,0.706385195,0.364806771,,,,,,,,,,,
48086,2.37,0,1.398567057,0.247623664,0.847616398,25/06/2018,Istomin D.,Seppi A.,,,0,1.3823428,0.223789543,0.837783515,,,,,,,,,,,
48087,2.12,0,1.338664518,0.503167456,0.747857273,25/06/2018,Vesely J.,Thompson J.,,,0,0.874343514,0.467879713,0.488460064,,,,,,,,,,,
48088,1.63,1,1.111892949,0.682142913,0.29684228,25/06/2018,Garcia-Lopez G.,Daniel T.,,,1,1.220130278,0.748546183,0.174625397,,,,,,,,,,,
48089,1.24,1,1.161944273,0.937051833,0.088693807,25/06/2018,Lajovic D.,Horansky F.,,,1,1.141708076,0.920732319,0.114932038,,,,,,,,,,,
48090,1.53,1,0.938062075,0.613112468,0.257055548,25/06/2018,Sugita Y.,Pella G.,,,1,0.947367961,0.619194746,0.248000845,,,,,,,,,,,
48091,2.43,0,1.238324764,0.301850283,0.764398003,25/06/2018,Berankis R.,Donskoy E.,,,0,1.110754048,0.407527804,0.685650647,,,,,,,,,,,
48092,1.34,1,1.155620834,0.862403607,0.169044529,25/06/2018,Herbert P.H.,Delbonis F.,,,1,1.1413955,0.851787686,0.288037419,,,,,,,,,,,
48093,3.7,0,0.942218692,0.375397068,0.71380204,25/06/2018,Kavcic B.,Baghdatis M.,,,0,0.893191438,0.400735378,0.67666018,,,,,,,,,,,
48094,2.07,1,1.466712936,0.708556974,0.237766203,25/06/2018,Donaldson J.,Fritz T.,,,1,1.314598162,0.635071576,0.30035761,,,,,,,,,,,
48095,1.96,1,1.132627617,0.577871233,0.411083534,26/06/2018,Norrie C.,Brands D.,,,1,1.192030203,0.608178675,0.567998648,,,,,,,,,,,
48096,1.41,1,0.849254077,0.602307856,0.343817275,26/06/2018,Zverev M.,Jarry N.,,,0,1.10298309,0.345157772,0.3512685,,,,,,,,,,,
48097,2.06,0,1.085585283,0.477850333,0.589992002,26/06/2018,Johnson S.,Medvedev D.,,,0,0.981226015,0.263761789,0.533275008,,,,,,,,,,,
48098,1.34,1,1.072840794,0.800627458,0.229717214,26/06/2018,Lacko L.,Quiroz R.,,,1,1.147428098,0.856289625,0.252854526,,,,,,,,,,,
48099,2.12,1,1.534244301,0.723700142,0.372826323,26/06/2018,Mayer L.,Simon G.,,,1,1.374922154,0.648548186,0.390500784,,,,,,,,,,,
48100,4.06,0,1.100509537,0.154572651,0.859773076,26/06/2018,Kukushkin M.,De Minaur A.,,,0,1.031713943,0.184430465,0.806026518,,,,,,,,,,,
48101,2.41,0,1.285020456,0.163796224,0.783549058,26/06/2018,Basilashvili N.,Lajovic D.,,,0,1.335379176,0.174831972,0.814255595,,,,,,,,,,,
48102,1.9,1,1.579882536,0.831517124,0.234089807,26/06/2018,Haase R.,Youzhny M.,,,1,1.622549665,0.853973508,0.186396152,,,,,,,,,,,
48103,1.35,1,1.046376734,0.775093877,0.249423456,26/06/2018,Basic M.,Lorenzi P.,,,1,0.918318737,0.680236101,0.160980389,,,,,,,,,,,
48104,1.28,1,0.851259811,0.665046728,0.28347604,26/06/2018,Copil M.,Ilkel C.,,,1,0.820603409,0.641096413,0.232987091,,,,,,,,,,,
48105,2.59,1,2.19554127,0.847699332,0.405074388,26/06/2018,Vesely J.,Verdasco F.,,,1,2.265956377,0.874886632,0.277438879,,,,,,,,,,,
48106,1.88,1,1.197377752,0.636903059,0.409790683,27/06/2018,Kukushkin M.,Ferrer D.,,,1,1.111161728,0.591043472,0.464958012,,,,,,,,,,,
48107,1.81,0,1.335429601,0.285745221,0.632905024,27/06/2018,Lacko L.,Schwartzman D.,,,0,1.387352477,0.480349809,0.657513022,,,,,,,,,,,
48108,1.5,0,1.504696147,0.448736439,0.533580194,27/06/2018,Shapovalov D.,Donaldson J.,,,0,1.368958073,0.443750024,0.485446125,,,,,,,,,,,
48109,3.98,0,0.726638218,0.359202564,0.56328544,27/06/2018,Cecchinato M.,Istomin D.,,,0,0.594922356,0.356635213,0.461180121,,,,,,,,,,,
48110,1.88,0,1.028841909,0.434867375,0.506818675,27/06/2018,Millman J.,Mayer L.,,,0,0.96636345,0.346121103,0.476041108,,,,,,,,,,,
48111,1.48,1,1.111646389,0.751112425,0.237587419,27/06/2018,Sousa J.,Basic M.,,,1,1.120938821,0.757391095,0.232321784,,,,,,,,,,,
48112,2.44,0,1.262661509,0.162990792,0.774638963,27/06/2018,Garcia-Lopez G.,Haase R.,,,0,1.327489225,0.18557778,0.814410567,,,,,,,,,,,
48113,1.35,1,1.078652399,0.799001777,0.318273047,27/06/2018,Mannarino A.,Berankis R.,,,1,1.167749128,0.864999354,0.296910167,,,,,,,,,,,
48114,1.22,1,1.077190138,0.882942736,0.13099077,27/06/2018,Monfils G.,Kavcic B.,,,1,0.99249689,0.813522041,0.175186619,,,,,,,,,,,
48115,2.03,1,1.688021071,0.831537473,0.265685511,27/06/2018,Dzumhur D.,Copil M.,,,1,1.372926971,0.676318705,0.380337626,,,,,,,,,,,
48116,2.15,1,1.44978094,0.674316716,0.235011369,27/06/2018,Herbert P.H.,Sugita Y.,,,1,1.329773834,0.618499458,0.284133583,,,,,,,,,,,
48117,2.56,1,1.863299561,0.727851391,0.528123832,27/06/2018,Edmund K.,Murray A.,,,1,1.880413971,0.734536707,0.335567564,,,,,,,,,,,
48118,2.44,1,1.248319641,0.51160641,0.334697694,27/06/2018,Zverev M.,Johnson S.,,,1,0.995255289,0.407891512,0.35601747,,,,,,,,,,,
